,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,PRESS,LIGHT,label,ACC_012,ACC_01,ACC_02,ACC_12,GYRO_012,GYRO_01,GYRO_02,GYRO_12,MAG_012,MAG_01,MAG_02,MAG_12
12,161058664628182.12,1.440764617124459,2.579762067944561,9.002498187667241,-0.013344172888525296,-0.0738958237366419,-0.03743786236683519,-41.778297348555135,39.850300771024585,-110.69826849880741,1019.9033747878594,1732.1777584865933,0.0,9.475017077985418,2.95482233123472,9.11705963021575,9.3648356070012,0.0839062170187275,0.07509100955371223,0.039744942932113364,0.08283831422907484,124.85022727059598,57.73623299874535,118.31962127212184,117.65268003821748
13,161058697961515.47,1.358890498567587,2.4941908596689375,8.910755005654902,0.004178434432832547,-0.06593657144851155,-0.03278424485538416,-41.54908336435713,40.29747738421387,-111.59829832363238,1019.9195185154227,1731.0036703296437,0.0,9.35249304743699,2.840347061813633,9.013774911650566,9.253244988395151,0.07375566066026344,0.06606883356541228,0.03304944818067714,0.07363720639135118,125.71552489919443,57.88102462767506,119.08193195085788,118.65102979857225
14,161058731294848.8,1.4306929750015187,2.514038218370251,8.977412428674517,0.024263997073324033,-0.09555164425907424,-0.011591445945359538,-42.35746752072632,39.73216037706621,-111.5441069374087,1019.9035567737463,1730.8962479126321,0.0,9.431924748780848,2.892623472238473,9.090699439715207,9.32278510306582,0.09926338647100019,0.09858426991456067,0.026890577775095674,0.09625216018208042,125.75725591576163,58.07580927544871,119.31572757701917,118.40917346512042
15,161058764628182.16,1.469230321131186,2.5232472836618234,9.110278566618183,0.018203683476851893,-0.04987523836950568,-0.019008941053650214,-42.53192579732456,39.93049865489686,-112.1675691986653,1019.8993418625221,1732.0082261074804,0.0,9.56674396816496,2.919831260713197,9.227990750857627,9.453250891407116,0.05639373488714478,0.05309344116310811,0.02631945919099705,0.05337489337128609,126.43169307889225,58.338747285640636,119.96052805805121,119.06304339620289
16,161058797961515.5,1.5316605823203924,2.5950862086387363,9.097730007154004,-0.005060979742292865,-0.03030578867884649,-0.05149139321405952,-43.21442418644888,39.60424182632608,-112.6116899928993,1019.8982309085752,1734.1850641097262,0.0,9.583796108681122,3.0133795927000326,9.225761509084464,9.460611170180147,0.0599618038298023,0.0307254673422358,0.051739511894458315,0.059747840149848054,126.95422463022375,58.617253675043955,120.61873478371092,119.37289765141405
17,161058831294848.84,1.4168663982161915,2.678772567248885,9.024724818594054,-0.05979842864506769,-0.0024100877999299847,-0.07787843975387639,-41.54838541931732,39.119515388956884,-111.88484562801027,1019.9100559636275,1737.144825423402,0.0,9.51992599282089,3.0304014350312247,9.13527057299025,9.413898263652134,0.09821767646468113,0.05984697646182824,0.09818810236946941,0.07791572307115892,125.59786421919229,57.06666991527519,119.35027026427645,118.52660108798582
18,161058864628182.2,1.4787639865253694,2.6078090426065588,8.896447961084728,-0.11891382672384497,-0.05269550922251957,-0.06383942658286995,-42.99366304477913,39.996969375243594,-110.822002003088,1019.898682963911,1740.6051634822238,0.0,9.387981532514514,2.9979010875185557,9.018510367690057,9.270784989793968,0.14488887902375017,0.13006657863697835,0.13496655353285963,0.08277855446098517,125.41821538032114,58.721483472509284,118.86955535367518,117.81881720326604
19,161058897961515.53,1.2446045394498362,2.900566570852172,8.816110357401671,-0.22032312293248782,-0.09428543549404289,-0.04279332947083435,-42.36867187806818,38.57660953667771,-109.49676222509062,1019.8993322986806,1744.2894291011526,0.0,9.36408718057715,3.1563153979861185,8.903529765969457,9.281006856253805,0.24344052845043046,0.23964978999578837,0.22444052117637653,0.10354232175058034,123.58317077108327,57.29973088991517,117.40802908868471,116.09347846077885
20,161058931294848.88,1.0780583403346036,3.040728899486006,8.59202417952486,-0.47133513096837504,-0.21964665304539827,0.005148035018737409,-42.268729230079636,40.63554434395026,-113.4999747042817,1019.9094438513006,1748.2313503738603,0.0,9.177751441767978,3.226180718021602,8.659393124619347,9.11421481761919,0.5200268840584831,0.5200014018048613,0.4713632441647624,0.21970697407820197,127.75029233910786,58.633547861739835,121.11519198101605,120.5549323835476
21,161058964628182.22,1.0222183777720115,3.1997535650309024,8.257452355918195,-0.8802245189137118,-0.458079563231358,0.03142604964313858,-42.52300780413755,40.00279864778482,-111.66539238004559,1019.9097870306927,1752.9284702293198,0.0,8.914531546808377,3.3590703012564074,8.32048374928488,8.855729348121866,0.9927838065476693,0.9922862943460959,0.8807853315610157,0.4591562727943556,126.00630915853182,58.38176164150888,119.48793264635674,118.61443316495998
22,161058997961515.56,0.21136914097319953,2.448436309523487,7.763908255557391,-0.811749850003619,-1.2099499815665684,-0.846498343051898,-43.4245302617612,42.24270053053139,-111.1338232907372,1019.9078149771594,1758.916277291474,0.0,8.1435734586397,2.4575429346297777,7.766784940660322,8.140829918534426,1.6850745448387279,1.4570232588650867,1.1728159547731718,1.4766646209219438,126.57354484955998,60.58164389125448,119.31645530969908,118.89143126116768
23,161059031294848.9,5.072350245605067,1.3659320841490201,8.53297570300772,-0.5085429166580513,-1.1744996607300184,-0.5030635009185643,-44.51803298141522,42.09808670905853,-110.39845988292551,1019.8983631389144,1766.7302601842648,0.0,10.020288509854273,5.253047446254171,9.926752306883147,8.64161123903568,1.375186619006471,1.279869271112486,0.7153242509795961,1.2777019758188413,126.2613325987798,61.27074477348699,119.03644486062362,118.1527352585852
24,161059064628182.25,3.119006945248679,2.121842900423255,9.010701312036042,-0.2939443472309854,0.3519678611804688,0.5108037441388883,-42.9109856355844,41.35181035816786,-110.71823281639837,1019.9111398803738,1776.728228615428,0.0,9.768477862661824,3.772323106334619,9.535247372734363,9.2571569841288,0.6864438211531303,0.4585680479198304,0.5893417890285373,0.6203239801347846,125.73723388917621,59.592993783793155,118.74291459368649,118.18840593680952
25,161059097961515.6,0.5088760361856117,2.81721544487743,9.747460670612284,-0.4582741563485214,-0.013774756750799427,1.0986103858512724,-45.6078114215176,43.014708350293155,-111.84442126580359,1019.9095185496984,1788.181320999596,0.0,10.15916567480781,2.862805910825936,9.760734826094666,10.14641278423016,1.1904409797217055,0.45848112971036525,1.1903612822488938,1.0986967387881996,128.21666102891632,62.692404620667496,120.78595543747315,119.83087958762265
26,161059131294848.94,1.9589832544937953,1.4050349341745645,10.487354856153765,-0.7675517288871131,-0.28116122898508883,0.8079316313894788,-44.50406822079466,43.34404579387687,-110.26236971368783,1019.9092908354196,1799.949994228516,0.0,10.760871267538237,2.4107547692865867,10.668750033170666,10.581055478785794,1.1493218932055833,0.8174272403107214,1.1144008154686809,0.8554561109046274,126.55871589448442,62.12341260734829,118.90501361624382,118.475721059885
27,161059164628182.28,2.080771388965928,0.48357756213298736,10.488405355740479,-0.5621040146905614,-0.3802848711293421,0.9122436549327788,-45.20578100230689,46.55005407441239,-110.41644861906556,1019.9193135493634,1810.893939557661,0.0,10.70374251082598,2.136224901956177,10.692813309857456,10.499547331429296,1.1369986774426002,0.6786586082421022,1.0715173397086777,0.988334492555519,128.07131722601275,64.88813582126743,119.31200594104214,119.82779168447303
28,161059197961515.62,3.0164414511826076,0.7348671123501546,10.157766343702509,-0.4902395148223805,-0.6022804899297154,1.0746320068547004,-46.076633270776036,45.45782200632517,-109.06783664178406,1019.9307241208747,1819.8986694591963,0.0,10.621636681532744,3.1046656343681347,10.596184979589026,10.184313760193628,1.3258621800925696,0.7765800476726537,1.181172608914482,1.2318992404846019,126.82768903061832,64.72611308527901,118.4012209535378,118.16178134776759
29,161059231294848.97,2.6217471377151798,0.7885539724720771,9.695401798729852,-0.6467083727351263,-0.5650831609652356,1.0876000719304288,-46.68050734963392,48.652537396912855,-108.64745563361365,1019.9193568077078,1827.2012152002958,0.0,10.074531823386796,2.7377683286975234,10.043623553923743,9.727416584392566,1.3857938571935045,0.8588077189756607,1.2653480295273665,1.2256397901788014,127.86871696093331,67.42506330421374,118.25117074294559,119.04343329565074
30,161059264628182.3,2.7604416105754583,0.028195618144686237,9.094617906365643,-0.83266251434065,-0.5854817426504022,0.9793085252660139,-46.48114540979583,49.664355776101445,-107.07319004246362,1019.9299564242092,1835.0270357008965,0.0,9.504362563637057,2.7605856042294707,9.504320741020003,9.09466161303812,1.4125016536003558,1.0178977029962515,1.2854462456465412,1.140979429540974,126.85311639503105,68.02238685360699,116.72688167031669,118.03057341436883
31,161059297961515.66,3.3100171867795916,-0.3772501641430435,8.437457603126807,-0.6755313720324645,-0.5800003794864713,0.9890195445793449,-48.00928070904402,51.903682307316195,-109.65830162990827,1019.9292684211264,1845.7607762046785,0.0,9.071340709491878,3.331445851746991,9.063492956986211,8.445887075429573,1.3307526946673638,0.8903612046829729,1.1977070986514184,1.146542672456802,130.47538613705856,70.70278121303711,119.70728528604985,121.32161948067933
32,161059331294849.0,3.4902263133475193,-0.11818530016490911,8.37515794403837,-0.5599221429074027,-0.4213355859206687,1.0944191377549228,-47.42886920380971,51.164891793997185,-106.02997811514044,1019.9194213264298,1861.7870819553223,0.0,9.074079461363974,3.4922267228171893,9.07330977681091,8.37599178323165,1.2995344286187112,0.7007399532502276,1.2293356153639439,1.172722015248005,126.9239931823006,69.76635138978911,116.15443983356491,117.72936087225055
33,161059364628182.34,3.3508778624011417,-0.4121360780597341,8.335393209489178,-0.6157518970195776,-0.24037457486820638,1.0857647227232745,-49.7586152234951,53.61754779491095,-106.76468516721528,1019.9314071212242,1884.9356808546725,0.0,8.993165102029808,3.376127751665879,8.98371651408972,8.345575840146488,1.2711472644963795,0.6610070611773216,1.2482128952200253,1.1120543913646581,129.41970182068104,73.14889760276226,117.79056748235163,119.471919003564
34,161059397961515.7,3.1447310296854822,-0.9717870883192821,8.386967106763562,-0.6051621373569885,-0.10291758861232271,1.1115597793597152,-48.84485466039505,54.37180857533356,-106.08460502324718,1019.9194322314263,1913.9302447807088,0.0,9.009712572775268,3.2914591588064375,8.95715080251531,8.443079260255587,1.2697946234043018,0.6138511566627972,1.2656169861299655,1.1163141014678593,128.8256838424939,73.08976258374241,116.78939699190795,119.20669859823767
35,161059431294849.03,2.9689102446028883,-1.6502760334264786,9.14023948043408,-0.49052195764707174,-0.01056863128717442,1.111521339226753,-48.534341419240114,55.382814416136995,-106.04292220233728,1019.9193522294664,1946.4143452640726,0.0,9.750990554128112,3.3967394699932187,9.610328079737643,9.288023941947376,1.2149910182621244,0.49063579863397644,1.2149450516341675,1.1115715827258803,129.10437552175603,73.6399241556619,116.62196896901683,119.63426550057984
36,161059464628182.38,2.852084404938729,-1.9968553925362758,9.471122808348488,-0.29274614925631204,-0.04002612111219888,1.1765648696907123,-47.5397098168114,56.275655359699854,-105.6834339878815,1019.9293906100299,1980.0304668839703,0.0,10.090787093305202,3.4816399744367463,9.891236156503071,9.679338753733138,1.2130982197934386,0.29546979249271377,1.212437709944194,1.1772455066644387,128.82531434116999,73.6679943776831,115.88361501496897,119.73277582030168
37,161059497961515.72,2.737239159026082,-1.9153882635056565,9.400431396731703,-0.25009031635918094,-0.03883420867521392,1.2756965521589885,-48.20275281769058,57.364901855040316,-106.76385529834121,1019.9193891680617,2012.437964092496,0.0,9.976437282834999,3.340836783454263,9.790842081167735,9.59358236763694,1.300559477798073,0.253087459389171,1.2999795611958542,1.2762875024671207,130.43296417013195,74.92821460599328,117.1410524853201,121.19922756768521
38,161059531294849.06,3.185950602511862,-2.545659824178775,8.886272227484705,-0.3929136298233818,-0.08041983076290325,1.1400942033291195,-47.54143598238525,59.69261072802653,-107.01017557591209,1019.9193937329085,2041.9814548623742,0.0,9.777346229066943,4.078071257602496,9.440133226952451,9.243712351723408,1.2085790260241898,0.40105918476070274,1.2059004573204395,1.1429270062626895,131.43277212165341,76.3111781510084,117.09554138418237,122.53320142849137
39,161059564628182.4,3.4106312244435046,-2.9834293261696407,8.995992508953414,-0.2859088202456183,-0.1167729279471088,1.0535468396570147,-48.67175104125722,59.69740131956618,-103.33663333842321,1019.9395443182569,2067.9131592222543,0.0,10.072791922527934,4.531363579916981,9.620825669883793,9.47780205350349,1.0978800998045575,0.30883615428829236,1.0916523241607305,1.0599985188917125,128.8843623697273,77.0241460435068,114.22521236199057,119.34085433760336
40,161059597961515.75,3.251128053240755,-3.2718253674471405,9.035999814193534,-0.194302159737561,-0.12966386416951362,0.929622302192685,-47.107440846844696,61.322693751841115,-104.70588065887789,1019.9385477172024,2089.54773839759,0.0,10.14514502093219,4.612447815817501,9.603078998981244,9.610105820290233,0.9585216073120515,0.2335937647927503,0.9497109844645941,0.9386215117955682,130.1649153830334,77.32776831204342,114.81477443121224,121.34164253681945
41,161059631294849.1,3.3505765411740325,-3.3388995538120394,9.10428623592685,-0.11962039079662476,-0.14155656066604294,0.7381026485393248,-47.53070944423579,62.21095524443148,-104.64531411350423,1019.9389208280155,2106.1998536138353,0.0,10.259758342885034,4.73018111584662,9.701257187805755,9.6972304343113,0.7610143346499476,0.18533023973959653,0.7477329454257738,0.7515542426520958,130.6905239816988,78.29030139613094,114.93393800869407,121.74089172639826
42,161059664628182.44,3.3731658194132046,-3.426768725712497,9.08587554384232,-0.08428039128593413,-0.10640762885294078,0.6483571463272775,-47.964570079406535,62.21178521316919,-104.35651004655651,1019.9294649904523,2117.409118271561,0.0,10.279792115746835,4.808429218027318,9.691820367890108,9.710606484546329,0.6624143393881703,0.13574154792625343,0.653812032276067,0.6570308764980196,130.618480282879,78.55511569790855,114.85156146957407,121.4931578670443
43,161059697961515.78,3.4530941865605973,-3.406213162901873,9.34011033299258,-0.14399827552292155,-0.10199652433353618,0.49249139525707714,-46.37628176877411,61.6490873154471,-103.91490516612012,1019.9278200121528,2124.0608468614896,0.0,10.524438636091682,4.850376023813471,9.957987773327167,9.941828259611045,0.5231506176350741,0.1764618778368202,0.5131113697393948,0.5029424076158067,129.4205431653263,77.14511959628004,113.7939674428327,120.8259801636691
44,161059731294849.12,3.346184902702158,-3.4663474097890603,9.41070273497292,-0.15111328988542952,-0.11273756651068212,0.4130407109806126,-48.56781393448473,64.225200955717,-103.2387449631011,1019.9477747621941,2127.5385686796267,0.0,10.572314965722974,4.817937086391143,9.987906656006485,10.028803035825268,0.45403481607704743,0.18853377756452114,0.43981570607172255,0.4281499595119921,130.92726014750784,80.52148153242686,114.09237928946422,121.58583346491673
45,161059764628182.47,3.050466388622077,-3.471755948253976,9.434067249813925,-0.21233024337284964,-0.16396323617064598,0.2625087680587751,-47.48894300333993,63.49387404115995,-102.80867740182515,1019.9394721910173,2129.2266211271367,0.0,10.505239617750828,4.621518641350469,9.914987143820444,10.05259738765303,0.37533841846267263,0.26826866210261047,0.3376314344940491,0.30950734421542697,129.83179848342897,79.28853478485495,113.24673883466588,120.83499571675102
46,161059797961515.8,2.884189657509342,-3.5842077066052793,9.268301047205597,-0.23235894049646083,-0.23911807309766575,0.08593631351349511,-47.16332214587914,63.66048744536792,-103.44370748430872,1019.9393756852613,2130.4913550437277,0.0,10.347294292045863,4.6005537562963585,9.706696362929883,9.937200268975213,0.34431552403408733,0.3334188508626626,0.24774125051942308,0.2540915245777205,130.2982625966941,79.22775156230183,113.68808017525497,121.4629914001836
47,161059831294849.16,3.23219801842082,-3.788867792453283,9.238053034293099,-0.3646128953117615,-0.3062532812993708,-0.07286103275325233,-46.07475238122486,65.23633619263865,-101.781619603849,1019.924466386436,2131.8333805786806,0.0,10.494962936732326,4.980223205738202,9.787171598306397,9.984845667966118,0.48170775977570424,0.47616555496408713,0.3718215882940312,0.31480121092604146,129.37604282096734,79.86652845109872,111.7245760617323,120.8936625676532
48,161059864628182.5,3.422210251680117,-3.6638887250286016,9.03454767437021,-0.2950558994503112,-0.2874878015021976,-0.06248105762504255,-46.36023683639061,63.35780528925162,-100.43906100508767,1019.9189716790592,2132.521573623708,0.0,10.33240800958636,5.013542020976407,9.6609820767442,9.749211879421837,0.4166666561832648,0.41195536143252115,0.3015988500680598,0.29419911382346287,127.48132422508276,78.50785343261494,110.62222441765466,118.75275351188469
49,161059897961515.84,3.4639907264331393,-3.0984933275665405,8.938273690522385,-0.10052234256636551,-0.25795764735923365,-0.05712984328206624,-47.475413754266114,64.03634126994369,-102.42660191127467,1019.9284332181642,2131.7307600990503,0.0,10.074355027517832,4.647568466821028,9.586029851794716,9.460095003099019,0.2826848212755222,0.2768517458607413,0.11562249066882786,0.26420818841312277,129.7912812690829,79.71554374386123,112.8943031788119,120.79677885743241
50,161059931294849.2,3.43572150299718,-2.6943191830823072,8.782875610508025,-0.1389039140642795,-0.2037807142746971,-0.08148076724558537,-48.161310566243,65.12664434629123,-100.86336641535601,1019.9394603202672,2128.63576592495,0.0,9.808284360485233,4.3661811811332925,9.430964226197336,9.186852554056912,0.25973061483701093,0.24661888989427083,0.16103854437154477,0.2194668424642661,129.36154886172622,80.99994839051699,111.77177872833767,120.06206098700235
51,161059964628182.53,3.3366247665934976,-2.6263186991207603,8.611482516504084,-0.2240446554845133,-0.1688611209796688,-0.06331736518838453,-48.76125022237528,64.20539650070499,-101.12408895366778,1019.931036607416,2122.942997889433,0.0,9.601471026590248,4.246247136283577,9.235296203430652,9.00306509147895,0.28760941320492944,0.28055317825625253,0.23281987970440476,0.18034180578254613,129.32932316288966,80.6225307408657,112.26638361485779,119.7848667675598
52,161059997961515.88,3.4312956665037984,-2.621983829382984,8.303660054582522,-0.3276877301514637,-0.11032360101808121,-0.0034828801916781268,-47.57148605485041,63.72296192244335,-102.00630032432693,1019.9294443263769,2117.553306200302,0.0,9.359452946330945,4.318401226439433,8.984684760916053,8.707787865101864,0.3457783623766022,0.34576082113711964,0.32770623879665167,0.11037856402411816,129.34043245440606,79.52145724039514,112.5536831530786,120.2742748139682
53,161060031294849.22,3.354040825031804,-2.68479189993841,8.238239736178286,-0.4173685840879161,-0.02518661174752593,0.013404196970828007,-48.103162505257814,65.16051903964308,-100.57094358793587,1019.929441647877,2116.555220136908,0.0,9.29119429097798,4.296242242001133,8.894840291243396,8.664681269194025,0.4183426500983437,0.4181278517330226,0.4175837730084643,0.028531349560673887,129.12909114018694,80.99263845883112,111.48286387232353,119.83491951715688
54,161060064628182.56,3.1744595946408727,-3.22362258727769,8.70643815675393,-0.5117510740397476,-0.006928584161524384,0.01283676773654445,-45.3879953311512,64.40717676535526,-99.43584953531295,1019.9404513175634,2124.039252518768,0.0,9.811778721546627,4.524260857114054,9.267106295677646,9.284062040001007,0.5119589335730363,0.511797974848786,0.5119120475108564,0.01458725074869542,126.8693923366614,78.79311225649309,109.30488686691918,118.47266601074324
55,161060097961515.9,2.8326175684964907,-4.345608730416618,9.157223825615418,-0.3774252091418206,-0.04902408181004861,-0.09379239848368344,-47.77445761216353,66.7427716278679,-99.94903845295298,1019.9294268852627,2143.8965290965716,0.0,10.524390040265839,5.187295781737157,9.585325789026351,10.136027990800528,0.3919823505036769,0.3805957817594217,0.3889046187808382,0.10583182229670055,129.33215629678494,82.07920787084959,110.78000310437928,120.18489028259584
56,161060131294849.25,2.6546354344571714,-3.9265288784016295,8.983116720803826,0.16774026826077992,-0.20836275334073276,0.04658584770509934,-47.41415098943733,63.83735193229823,-101.02403796134773,1019.9292978015782,2170.5570036809227,0.0,10.15682550516562,4.739696015864053,9.367148728906834,9.803775550904216,0.2715180947604269,0.2674917467435761,0.1740891691134205,0.21350709165302625,128.56580206957483,79.5192380231178,111.59730265586614,119.5034047537723
57,161060164628182.6,3.1413416625135,-3.1163176456917534,8.854977092519185,0.04629630819928193,-0.3614956791634851,0.018636205438214523,-47.13106297440668,65.05566416064957,-99.47022378685223,1019.9414764014094,2185.0678439126114,0.0,9.89899401043017,4.4248687109893865,9.395671702953578,9.387334817608739,0.3649243515578092,0.3644481776696822,0.04990647559203351,0.3619757370418695,127.8589142636804,80.33415547872967,110.07117023682429,118.85522647149216
58,161060197961515.94,3.5185311676626783,-3.104985239669981,8.575515661373068,-0.4908964282555196,-0.3774838992147875,0.033409012762386066,-47.52307073208578,65.98095712620209,-99.98416813655234,1019.9385059176994,2167.4628214866543,0.0,9.775503249185533,4.6926532917297585,9.26927885200723,9.120329061882757,0.6201528517826743,0.6192522890070139,0.4920319760013406,0.3789594388587743,128.87498916801084,81.31376854565619,110.70355066467017,119.79282357991268
59,161060231294849.28,3.832892248287428,-3.4473159072948873,8.260795160179061,-0.9867839856923579,-0.35132665487736353,0.03587698576293193,-48.24277486411445,65.70518078328062,-100.57075785463118,1019.9603395724637,2097.7757080980678,0.0,9.737339812808631,5.15509941239451,9.106689830307149,8.951241458207134,1.0480745254769088,1.047460287001953,0.9874359688234621,0.3531537576392919,129.45660834352213,81.51402399804111,111.54300812710984,120.1317947806427
60,161060264628182.62,3.91399854767219,-4.068896265457784,7.849509201953987,-1.276596584047191,-0.3228450776916807,0.0025647462161392525,-45.86416034573325,66.72037918942452,-98.01250537571268,1019.9399137502726,1961.4408481099713,0.0,9.669027674063026,5.645821592136641,8.77121310553679,8.841420221356783,1.3167894138828187,1.3167869161677996,1.2765991603961322,0.32285526496078787,127.12820856687877,80.96375857999506,108.21262594652823,118.56669097687048
61,161060297961515.97,4.210816263204028,-4.666845467008876,7.5840296357132235,-1.2371327139559847,-0.26102325507187074,0.0037282972476395484,-49.42695316441538,67.06328007867084,-97.34345699994986,1019.928368766922,1776.6792520699141,0.0,9.850275413955758,6.285731478149924,8.674588123815447,8.904883611160662,1.264375099339109,1.2643696024614064,1.2371383318531792,0.26104988007789176,128.12593747843817,83.30970672153133,109.17313002666178,118.208426753812
62,161060331294849.3,4.234059081662708,-4.9629676257398705,7.4104400719387415,-0.9695371587587068,-0.19721830681216268,0.08931285261226972,-48.969279203525325,67.89029010234083,-96.31732950432458,1019.9394558691092,1574.018234422579,0.0,9.872837789660476,6.523672582307645,8.534745360396284,8.918837912751723,0.9934153956918038,0.9893924210118866,0.9736421764979406,0.21649906739659952,127.60920718638388,83.70831378001121,108.05099846164056,117.83937989069966
63,161060364628182.66,4.238358104338566,-5.116650448133564,7.278632065601672,-0.6549565105235009,-0.1333945775737432,0.16176944136177984,-26.896609237954067,57.51182850414675,-97.52541570006878,1019.9397327033118,1384.0070313377278,0.0,9.855063468867295,6.644079411701655,8.422717148700725,8.897111697331345,0.6877001498921608,0.6684026810263392,0.6746387054087714,0.20967466581487548,116.37115069406508,63.49045602600113,101.16636939205844,113.22021517980615
64,161060397961516.0,4.148710168455951,-5.080980338695091,7.067558540763415,-0.4079022546459163,-0.049919376990859236,0.2470599039471634,-25.290527751156553,52.84347828304133,-104.49379484364391,1019.9604285809964,1236.825484003352,0.0,9.642538099026304,6.559585144203548,8.1952534914405,8.7044095106632,0.4794943062047339,0.4109454873147745,0.4768887139402688,0.252052653899016,119.79564746604036,58.58364951914724,107.5107620415629,117.09562911516298
65,161060431294849.34,3.9855147793524104,-5.14475326886985,6.986924158742081,-0.2724425317992672,-0.009812755059958038,0.18396133200059836,-51.51874291532575,57.04528693216423,-107.83808988409683,1019.9495094397291,1144.0860402367111,0.0,9.548294269344511,6.507903983156443,8.043720361651705,8.6767272284866,0.32888142995081954,0.2726191909882014,0.3287350069655331,0.18422285914972958,132.42884603665064,76.86576372318416,119.51248680127937,121.99679664246719
